,date,AA,GE,IBM,MSFT
4974,2009-10-26 00:00:00,13.05,14.15,115.84,27.45
4975,2009-10-27 00:00:00,12.59,14.08,116.36,27.37
4976,2009-10-28 00:00:00,11.72,13.6,117.18,26.82
4977,2009-10-29 00:00:00,12.78,14.02,118.5,27.01
4978,2009-10-30 00:00:00,12.21,13.44,116.32,26.54
4979,2009-11-02 00:00:00,12.26,13.64,116.28,26.69
4980,2009-11-03 00:00:00,12.44,13.5,116.85,26.35
4981,2009-11-04 00:00:00,12.32,13.38,116.98,26.86
4982,2009-11-05 00:00:00,12.7,13.6,118.72,27.25
4983,2009-11-06 00:00:00,12.7,14.45,119.64,27.3
4984,2009-11-09 00:00:00,13.14,14.94,122.07,27.75
4985,2009-11-10 00:00:00,13.27,14.88,122.95,27.77
4986,2009-11-11 00:00:00,13.23,14.92,123.22,27.87
4987,2009-11-12 00:00:00,13.0,14.85,122.32,28.1
4988,2009-11-13 00:00:00,12.98,14.76,123.06,28.36
4989,2009-11-16 00:00:00,13.41,15.09,124.21,28.28
4990,2009-11-17 00:00:00,13.55,15.1,124.62,28.84
4991,2009-11-18 00:00:00,13.55,15.17,124.15,28.95
4992,2009-11-19 00:00:00,13.02,14.86,123.56,28.63
4993,2009-11-20 00:00:00,12.93,14.7,123.0,28.48
4994,2009-11-23 00:00:00,12.86,15.1,124.2,28.79
4995,2009-11-24 00:00:00,12.73,15.2,123.94,28.76
4996,2009-11-25 00:00:00,12.81,15.25,123.31,28.64
4997,2009-11-27 00:00:00,12.47,15.03,121.78,28.09
4998,2009-11-30 00:00:00,12.33,15.1,122.41,28.28
4999,2009-12-01 00:00:00,12.61,15.25,123.95,28.85
5000,2009-12-02 00:00:00,13.44,15.15,123.24,28.63
5001,2009-12-03 00:00:00,13.07,15.09,123.57,28.68
5002,2009-12-04 00:00:00,12.8,15.27,123.28,28.82
5003,2009-12-07 00:00:00,12.85,15.16,123.07,28.64
5004,2009-12-08 00:00:00,12.68,14.82,122.84,28.43
5005,2009-12-09 00:00:00,12.88,14.76,124.38,28.56
5006,2009-12-10 00:00:00,13.3,14.72,125.3,28.72
5007,2009-12-11 00:00:00,14.39,15.01,125.63,28.7
5008,2009-12-14 00:00:00,14.6,15.04,125.87,28.95
5009,2009-12-15 00:00:00,14.46,14.85,124.48,28.86
5010,2009-12-16 00:00:00,14.68,14.79,124.69,28.94
5011,2009-12-17 00:00:00,14.28,14.89,123.42,28.46
5012,2009-12-18 00:00:00,14.36,14.7,123.92,29.19
5013,2009-12-21 00:00:00,15.49,14.68,124.63,29.34
5014,2009-12-22 00:00:00,15.55,14.59,125.87,29.63
5015,2009-12-23 00:00:00,15.76,14.62,125.94,29.73
5016,2009-12-24 00:00:00,16.1,14.65,126.49,29.8
5017,2009-12-28 00:00:00,15.86,14.56,128.18,29.97
5018,2009-12-29 00:00:00,15.79,14.65,127.73,30.18
5019,2009-12-30 00:00:00,16.06,14.57,128.43,29.77
5020,2009-12-31 00:00:00,15.88,14.36,126.81,29.3
5021,2010-01-04 00:00:00,16.4,14.66,128.32,29.76
5022,2010-01-05 00:00:00,15.89,14.74,126.77,29.77
5023,2010-01-06 00:00:00,16.72,14.66,125.94,29.58
5024,2010-01-07 00:00:00,16.36,15.42,125.51,29.28
5025,2010-01-08 00:00:00,16.77,15.75,126.77,29.48
5026,2010-01-11 00:00:00,17.19,15.9,125.44,29.1
5027,2010-01-12 00:00:00,15.29,15.91,126.44,28.91
5028,2010-01-13 00:00:00,15.74,15.97,126.17,29.18
5029,2010-01-14 00:00:00,15.57,15.85,128.18,29.77
5030,2010-01-15 00:00:00,15.4,15.6,127.67,29.67
5031,2010-01-19 00:00:00,15.39,15.7,129.95,29.9
5032,2010-01-20 00:00:00,15.0,15.66,126.18,29.41
5033,2010-01-21 00:00:00,14.04,15.2,124.97,28.85
5034,2010-01-22 00:00:00,13.2,15.29,121.58,27.84
5035,2010-01-25 00:00:00,13.19,15.53,122.18,28.19
5036,2010-01-26 00:00:00,13.34,15.52,121.82,28.36
5037,2010-01-27 00:00:00,13.1,15.47,122.39,28.53
5038,2010-01-28 00:00:00,12.73,15.33,119.89,28.04
5039,2010-01-29 00:00:00,12.54,15.26,118.57,27.09
5040,2010-02-01 00:00:00,13.16,15.42,120.78,27.31
5041,2010-02-02 00:00:00,13.47,15.99,121.61,27.36
5042,2010-02-03 00:00:00,13.32,15.83,121.74,27.53
5043,2010-02-04 00:00:00,12.74,15.22,119.16,26.77
5044,2010-02-05 00:00:00,13.01,14.98,119.66,26.94
5045,2010-02-08 00:00:00,12.89,14.8,118.6,26.65
5046,2010-02-09 00:00:00,13.11,14.8,119.9,26.93
5047,2010-02-10 00:00:00,12.99,14.89,119.51,26.91
5048,2010-02-11 00:00:00,13.41,14.96,120.4,27.04
5049,2010-02-12 00:00:00,13.11,14.76,120.67,26.85
5050,2010-02-16 00:00:00,13.56,15.22,121.86,27.38
5051,2010-02-17 00:00:00,13.43,15.33,122.93,27.62
5052,2010-02-18 00:00:00,13.44,15.41,124.37,27.98
5053,2010-02-19 00:00:00,13.36,15.34,123.77,27.79
5054,2010-02-22 00:00:00,13.37,15.42,123.44,27.75
5055,2010-02-23 00:00:00,13.01,15.14,123.06,27.36
5056,2010-02-24 00:00:00,12.89,15.3,124.16,27.65
5057,2010-02-25 00:00:00,13.14,15.2,123.65,27.63
5058,2010-02-26 00:00:00,13.13,15.34,123.74,27.69
5059,2010-03-01 00:00:00,13.14,15.18,125.11,28.03
5060,2010-03-02 00:00:00,13.07,15.18,123.99,27.49
5061,2010-03-03 00:00:00,13.17,15.31,123.47,27.49
5062,2010-03-04 00:00:00,13.26,15.38,123.31,27.65
5063,2010-03-05 00:00:00,13.66,15.61,123.83,27.62
5064,2010-03-08 00:00:00,13.6,15.54,123.01,27.65
5065,2010-03-09 00:00:00,13.5,15.75,122.18,27.82
5066,2010-03-10 00:00:00,13.4,15.76,122.24,27.98
5067,2010-03-11 00:00:00,13.47,15.74,124.17,28.19
5068,2010-03-12 00:00:00,13.43,16.27,124.5,28.27
5069,2010-03-15 00:00:00,13.34,16.51,124.39,28.29
5070,2010-03-16 00:00:00,13.62,17.25,125.21,28.37
5071,2010-03-17 00:00:00,14.28,17.23,124.33,28.62
5072,2010-03-18 00:00:00,14.12,17.37,124.93,28.6
5073,2010-03-19 00:00:00,14.08,17.25,124.28,28.58
5074,2010-03-22 00:00:00,14.16,17.25,124.54,28.59
5075,2010-03-23 00:00:00,14.31,17.5,125.89,28.86
5076,2010-03-24 00:00:00,14.14,17.62,125.08,28.64
5077,2010-03-25 00:00:00,13.93,17.47,125.77,28.99
5078,2010-03-26 00:00:00,14.09,17.51,125.79,28.65
5079,2010-03-29 00:00:00,14.26,17.57,125.13,28.58
5080,2010-03-30 00:00:00,14.22,17.47,125.31,28.76
5081,2010-03-31 00:00:00,14.06,17.38,124.8,28.29
5082,2010-04-01 00:00:00,14.51,17.5,124.8,28.17
5083,2010-04-05 00:00:00,14.54,17.69,125.87,28.27
5084,2010-04-06 00:00:00,14.84,17.76,125.46,28.32
5085,2010-04-07 00:00:00,14.55,17.67,125.03,28.35
5086,2010-04-08 00:00:00,14.68,17.72,124.18,28.9
5087,2010-04-09 00:00:00,14.21,17.68,125.3,29.31
5088,2010-04-12 00:00:00,14.38,17.87,124.91,29.29
5089,2010-04-13 00:00:00,14.16,18.09,125.56,29.41
5090,2010-04-14 00:00:00,14.25,18.48,127.72,29.77
5091,2010-04-15 00:00:00,14.13,18.62,127.37,29.82
5092,2010-04-16 00:00:00,13.73,18.11,127.12,29.63
5093,2010-04-19 00:00:00,13.54,18.09,128.68,29.98
5094,2010-04-20 00:00:00,13.57,18.14,126.2,30.29
5095,2010-04-21 00:00:00,13.53,18.17,125.52,30.26
5096,2010-04-22 00:00:00,13.67,18.09,125.66,30.32
5097,2010-04-23 00:00:00,13.93,18.21,126.5,29.91
5098,2010-04-26 00:00:00,13.87,18.43,127.22,30.05
5099,2010-04-27 00:00:00,13.27,17.86,125.36,29.8
5100,2010-04-28 00:00:00,13.4,18.09,126.6,29.86
5101,2010-04-29 00:00:00,13.54,18.61,126.95,29.94
5102,2010-04-30 00:00:00,13.26,18.01,125.53,29.5
5103,2010-05-03 00:00:00,12.98,18.39,126.12,29.81
5104,2010-05-04 00:00:00,12.42,17.74,124.68,29.1
5105,2010-05-05 00:00:00,12.33,17.28,124.03,28.83
5106,2010-05-06 00:00:00,11.82,16.53,121.21,27.99
5107,2010-05-07 00:00:00,11.87,16.12,119.43,27.25
5108,2010-05-10 00:00:00,12.46,17.23,123.51,27.95
5109,2010-05-11 00:00:00,12.0,17.19,124.11,27.9
5110,2010-05-12 00:00:00,12.33,17.61,129.78,28.44
5111,2010-05-13 00:00:00,12.67,17.24,128.6,28.24
5112,2010-05-14 00:00:00,12.23,16.84,128.32,27.94
5113,2010-05-17 00:00:00,11.97,16.77,127.58,27.95
5114,2010-05-18 00:00:00,11.7,16.45,127.11,27.75
5115,2010-05-19 00:00:00,11.66,16.48,126.04,27.4
5116,2010-05-20 00:00:00,10.95,15.53,121.09,26.3
5117,2010-05-21 00:00:00,11.23,15.68,122.67,26.04
5118,2010-05-24 00:00:00,10.97,15.29,121.73,25.49
5119,2010-05-25 00:00:00,11.18,15.23,121.79,25.3
5120,2010-05-26 00:00:00,11.13,15.29,120.53,24.27
5121,2010-05-27 00:00:00,11.7,15.91,123.62,25.23
5122,2010-05-28 00:00:00,11.52,15.61,122.52,25.03
5123,2010-06-01 00:00:00,11.07,15.26,121.62,25.12
5124,2010-06-02 00:00:00,11.36,15.61,124.62,25.67
5125,2010-06-03 00:00:00,11.25,15.71,125.16,26.06
5126,2010-06-04 00:00:00,10.73,15.0,122.54,25.02
5127,2010-06-07 00:00:00,10.4,14.71,121.41,24.54
5128,2010-06-08 00:00:00,10.65,14.78,121.01,24.36
5129,2010-06-09 00:00:00,10.69,14.63,121.19,24.05
5130,2010-06-10 00:00:00,11.13,14.97,124.88,24.26
5131,2010-06-11 00:00:00,11.24,14.86,125.64,24.9
5132,2010-06-14 00:00:00,11.22,14.7,125.69,24.74
5133,2010-06-15 00:00:00,11.47,15.08,126.95,25.79
5134,2010-06-16 00:00:00,11.29,15.13,127.5,25.54
5135,2010-06-17 00:00:00,11.06,15.29,128.11,25.59
5136,2010-06-18 00:00:00,10.99,15.33,127.3,25.65
5137,2010-06-21 00:00:00,11.6,15.47,127.79,25.18
5138,2010-06-22 00:00:00,11.17,15.17,126.47,25.0
5139,2010-06-23 00:00:00,11.31,14.79,127.26,24.56
5140,2010-06-24 00:00:00,10.99,14.49,125.38,24.26
5141,2010-06-25 00:00:00,11.11,14.33,124.34,23.8
5142,2010-06-28 00:00:00,10.91,14.41,126.16,23.59
5143,2010-06-29 00:00:00,10.23,13.91,122.35,22.62
5144,2010-06-30 00:00:00,9.96,13.86,120.78,22.33
5145,2010-07-01 00:00:00,9.95,13.57,119.89,22.47
5146,2010-07-02 00:00:00,9.9,13.34,119.19,22.58
5147,2010-07-06 00:00:00,10.1,13.42,120.76,23.11
5148,2010-07-07 00:00:00,10.44,14.05,124.22,23.58
5149,2010-07-08 00:00:00,10.61,14.25,125.17,23.68
5150,2010-07-09 00:00:00,10.83,14.37,125.16,23.55
5151,2010-07-12 00:00:00,10.76,14.35,125.85,24.09
5152,2010-07-13 00:00:00,10.89,14.62,127.62,24.38
5153,2010-07-14 00:00:00,10.8,14.61,127.86,24.68
5154,2010-07-15 00:00:00,10.73,14.65,127.86,24.75
5155,2010-07-16 00:00:00,10.3,13.98,125.23,24.15
5156,2010-07-19 00:00:00,10.47,14.05,126.95,24.48
5157,2010-07-20 00:00:00,10.74,14.36,123.78,24.72
5158,2010-07-21 00:00:00,10.48,14.26,122.53,24.37
5159,2010-07-22 00:00:00,10.71,14.62,124.68,25.07
5160,2010-07-23 00:00:00,10.93,15.1,125.57,25.04
5161,2010-07-26 00:00:00,11.11,15.51,125.6,25.32
5162,2010-07-27 00:00:00,11.09,15.55,125.81,25.38
5163,2010-07-28 00:00:00,10.92,15.42,125.62,25.18
5164,2010-07-29 00:00:00,10.91,15.52,125.22,25.26
5165,2010-07-30 00:00:00,11.05,15.49,125.59,25.04
5166,2010-08-02 00:00:00,11.59,15.77,127.9,25.55
5167,2010-08-03 00:00:00,11.44,15.76,127.52,25.38
5168,2010-08-04 00:00:00,11.43,15.84,128.4,24.97
5169,2010-08-05 00:00:00,11.49,15.87,128.94,24.62
5170,2010-08-06 00:00:00,11.5,15.81,127.92,24.79
5171,2010-08-09 00:00:00,11.57,15.74,129.75,24.85
5172,2010-08-10 00:00:00,11.26,15.62,129.59,24.33
5173,2010-08-11 00:00:00,10.58,15.09,127.62,24.12
5174,2010-08-12 00:00:00,10.65,14.89,126.11,23.76
5175,2010-08-13 00:00:00,10.56,14.78,125.69,23.67
5176,2010-08-16 00:00:00,10.52,14.86,125.59,23.77
5177,2010-08-17 00:00:00,10.86,14.97,126.26,24.1
5178,2010-08-18 00:00:00,10.84,15.09,127.18,24.21
5179,2010-08-19 00:00:00,10.58,14.65,126.7,23.84
5180,2010-08-20 00:00:00,10.49,14.44,125.33,23.64
5181,2010-08-23 00:00:00,10.29,14.31,124.31,23.68
5182,2010-08-24 00:00:00,9.98,14.0,122.77,23.45
5183,2010-08-25 00:00:00,10.03,14.0,123.13,23.51
5184,2010-08-26 00:00:00,9.93,13.93,120.69,23.24
5185,2010-08-27 00:00:00,10.24,14.14,122.6,23.34
5186,2010-08-30 00:00:00,10.17,13.95,121.3,23.06
5187,2010-08-31 00:00:00,10.14,13.91,121.03,22.89
5188,2010-09-01 00:00:00,10.44,14.42,123.63,23.31
5189,2010-09-02 00:00:00,10.74,14.56,122.91,23.35
5190,2010-09-03 00:00:00,10.79,14.79,125.41,23.69
5191,2010-09-07 00:00:00,10.77,14.84,123.8,23.37
5192,2010-09-08 00:00:00,10.98,15.09,123.93,23.34
5193,2010-09-09 00:00:00,11.14,15.29,124.21,23.42
5194,2010-09-10 00:00:00,11.08,15.36,125.81,23.26
5195,2010-09-13 00:00:00,11.43,15.62,127.4,24.49
5196,2010-09-14 00:00:00,11.4,15.53,126.65,24.42
5197,2010-09-15 00:00:00,11.34,15.7,127.22,24.5
5198,2010-09-16 00:00:00,11.17,15.71,127.46,24.71
5199,2010-09-17 00:00:00,11.08,15.77,127.97,24.6
5200,2010-09-20 00:00:00,11.29,16.02,129.54,24.81
5201,2010-09-21 00:00:00,11.08,15.99,129.73,24.53
5202,2010-09-22 00:00:00,11.61,15.97,130.31,24.01
5203,2010-09-23 00:00:00,11.65,15.62,129.43,23.83
5204,2010-09-24 00:00:00,12.1,16.13,131.82,24.17
5205,2010-09-27 00:00:00,11.98,15.9,132.35,24.12
5206,2010-09-28 00:00:00,12.12,15.91,132.59,24.07
5207,2010-09-29 00:00:00,11.99,15.84,133.17,23.9
5208,2010-09-30 00:00:00,12.01,15.73,131.85,23.89
5209,2010-10-01 00:00:00,12.13,15.84,133.33,23.78
5210,2010-10-04 00:00:00,11.83,15.59,132.94,23.32
5211,2010-10-05 00:00:00,12.04,15.98,135.31,23.75
5212,2010-10-06 00:00:00,12.27,16.36,135.49,23.83
5213,2010-10-07 00:00:00,12.1,16.51,136.36,23.93
5214,2010-10-08 00:00:00,12.79,16.57,136.48,23.97
5215,2010-10-11 00:00:00,12.83,16.42,137.28,23.99
5216,2010-10-12 00:00:00,13.1,16.64,137.47,24.22
5217,2010-10-13 00:00:00,13.27,16.73,137.98,24.72
5218,2010-10-14 00:00:00,13.03,16.61,139.09,24.61
5219,2010-10-15 00:00:00,13.03,15.78,138.66,24.91
5220,2010-10-18 00:00:00,13.04,15.73,140.4,25.19
5221,2010-10-19 00:00:00,12.57,15.56,135.68,24.48
5222,2010-10-20 00:00:00,12.85,15.54,136.7,24.69
5223,2010-10-21 00:00:00,12.68,15.59,137.45,24.8
5224,2010-10-22 00:00:00,12.62,15.55,137.29,24.76
5225,2010-10-25 00:00:00,12.78,15.55,137.46,24.57
5226,2010-10-26 00:00:00,12.77,15.64,138.27,25.26
5227,2010-10-27 00:00:00,12.6,15.6,139.02,25.41
5228,2010-10-28 00:00:00,12.55,15.57,138.5,25.64
5229,2010-10-29 00:00:00,13.04,15.51,141.15,26.02
5230,2010-11-01 00:00:00,12.95,15.44,140.88,26.29
5231,2010-11-02 00:00:00,13.14,15.43,141.39,26.72
5232,2010-11-03 00:00:00,13.07,15.55,141.71,26.37
5233,2010-11-04 00:00:00,13.52,15.98,144.29,26.47
5234,2010-11-05 00:00:00,13.92,16.2,144.42,26.19
5235,2010-11-08 00:00:00,13.88,16.18,144.6,26.15
5236,2010-11-09 00:00:00,13.67,16.09,144.29,26.29
5237,2010-11-10 00:00:00,13.8,16.02,144.69,26.28
5238,2010-11-11 00:00:00,13.73,15.83,143.59,26.03
5239,2010-11-12 00:00:00,13.41,15.73,141.92,25.63
5240,2010-11-15 00:00:00,13.32,15.68,141.82,25.56
5241,2010-11-16 00:00:00,12.96,15.35,140.44,25.33
5242,2010-11-17 00:00:00,12.87,15.3,140.15,25.1
5243,2010-11-18 00:00:00,13.31,15.53,142.53,25.36
5244,2010-11-19 00:00:00,13.31,15.7,143.21,25.21
5245,2010-11-22 00:00:00,13.22,15.52,143.55,25.25
5246,2010-11-23 00:00:00,13.06,15.26,141.36,24.65
5247,2010-11-24 00:00:00,13.24,15.43,143.96,24.9
5248,2010-11-26 00:00:00,13.1,15.3,142.08,24.78
5249,2010-11-29 00:00:00,13.22,15.46,141.08,24.84
5250,2010-11-30 00:00:00,13.06,15.32,139.67,24.79
5251,2010-12-01 00:00:00,13.49,15.78,142.58,25.56
5252,2010-12-02 00:00:00,14.01,16.15,143.34,26.39
5253,2010-12-03 00:00:00,14.15,16.24,143.54,26.52
5254,2010-12-06 00:00:00,14.16,16.17,143.15,26.34
5255,2010-12-07 00:00:00,14.07,16.49,142.19,26.37
5256,2010-12-08 00:00:00,14.06,16.5,143.14,26.73
5257,2010-12-09 00:00:00,14.07,16.58,142.47,26.58
5258,2010-12-10 00:00:00,14.17,17.15,142.98,26.83
5259,2010-12-13 00:00:00,14.28,17.06,142.45,26.74
5260,2010-12-14 00:00:00,14.12,17.12,143.97,27.11
5261,2010-12-15 00:00:00,13.88,16.93,142.89,27.33
5262,2010-12-16 00:00:00,14.38,17.2,142.72,27.47
5263,2010-12-17 00:00:00,14.48,17.13,143.16,27.38
5264,2010-12-20 00:00:00,14.69,17.13,142.68,27.29
5265,2010-12-21 00:00:00,14.81,17.33,143.89,27.55
5266,2010-12-22 00:00:00,15.06,17.62,144.1,27.67
5267,2010-12-23 00:00:00,15.25,17.6,144.04,27.78
5268,2010-12-27 00:00:00,15.14,17.75,143.5,27.55
5269,2010-12-28 00:00:00,15.16,17.87,143.86,27.49
5270,2010-12-29 00:00:00,15.05,17.83,144.66,27.45
5271,2010-12-30 00:00:00,15.12,17.75,144.81,27.33
5272,2010-12-31 00:00:00,15.3,17.84,144.9,27.39
5273,2011-01-03 00:00:00,15.71,17.84,145.61,27.46
5274,2011-01-04 00:00:00,16.43,18.16,145.77,27.57
5275,2011-01-05 00:00:00,16.47,18.19,145.19,27.48
5276,2011-01-06 00:00:00,16.27,18.11,146.78,28.29
5277,2011-01-07 00:00:00,16.33,17.98,146.05,28.07
5278,2011-01-10 00:00:00,16.4,18.06,145.77,27.7
5279,2011-01-11 00:00:00,16.24,18.18,145.41,27.59
5280,2011-01-12 00:00:00,16.15,18.22,147.21,28.02
5281,2011-01-13 00:00:00,15.66,18.15,146.93,27.67
5282,2011-01-14 00:00:00,15.88,18.36,148.1,27.78
5283,2011-01-18 00:00:00,16.18,18.15,148.74,28.13
5284,2011-01-19 00:00:00,15.97,17.88,153.72,27.94
5285,2011-01-20 00:00:00,15.89,17.98,153.82,27.82
5286,2011-01-21 00:00:00,15.7,19.26,153.53,27.5
5287,2011-01-24 00:00:00,16.34,19.55,157.61,27.85
5288,2011-01-25 00:00:00,16.15,19.49,159.39,27.92
5289,2011-01-26 00:00:00,16.51,19.44,159.0,28.25
5290,2011-01-27 00:00:00,16.38,19.79,159.03,28.33
5291,2011-01-28 00:00:00,16.04,19.71,157.19,27.24
5292,2011-01-31 00:00:00,16.48,19.65,159.95,27.22
5293,2011-02-01 00:00:00,17.22,20.29,161.49,27.47
5294,2011-02-02 00:00:00,17.14,20.21,161.23,27.42
5295,2011-02-03 00:00:00,17.14,20.25,161.46,27.14
5296,2011-02-04 00:00:00,17.07,20.06,161.92,27.26
5297,2011-02-07 00:00:00,17.25,20.36,162.73,27.68
5298,2011-02-08 00:00:00,17.33,20.76,164.59,27.76
5299,2011-02-09 00:00:00,17.09,20.79,163.21,27.45
5300,2011-02-10 00:00:00,17.05,20.75,162.65,26.99
5301,2011-02-11 00:00:00,17.3,20.81,162.41,26.74
5302,2011-02-14 00:00:00,17.52,20.98,161.79,26.73
5303,2011-02-15 00:00:00,17.33,20.94,161.41,26.62
5304,2011-02-16 00:00:00,17.52,20.92,161.97,26.68
5305,2011-02-17 00:00:00,17.45,21.0,162.8,26.86
5306,2011-02-18 00:00:00,17.21,20.92,163.39,26.72
5307,2011-02-22 00:00:00,16.48,20.31,160.53,26.25
5308,2011-02-23 00:00:00,16.38,19.87,158.78,26.25
5309,2011-02-24 00:00:00,16.49,20.22,159.36,26.43
5310,2011-02-25 00:00:00,16.62,20.45,160.86,26.21
5311,2011-02-28 00:00:00,16.78,20.55,160.46,26.24
5312,2011-03-01 00:00:00,16.17,19.89,158.57,25.83
5313,2011-03-02 00:00:00,16.12,19.96,158.76,25.75
5314,2011-03-03 00:00:00,16.57,20.39,162.05,25.87
5315,2011-03-04 00:00:00,16.52,20.01,160.41,25.62
5316,2011-03-07 00:00:00,16.19,20.02,158.53,25.39
5317,2011-03-08 00:00:00,16.43,20.27,160.86,25.58
5318,2011-03-09 00:00:00,16.24,20.27,164.41,25.56
5319,2011-03-10 00:00:00,15.74,19.75,160.6,25.09
5320,2011-03-11 00:00:00,15.97,20.0,161.01,25.35
5321,2011-03-14 00:00:00,16.06,19.57,159.97,25.36
5322,2011-03-15 00:00:00,15.98,19.27,157.63,25.07
5323,2011-03-16 00:00:00,15.6,18.62,151.66,24.47
5324,2011-03-17 00:00:00,15.95,18.88,152.83,24.46
5325,2011-03-18 00:00:00,16.05,18.91,154.52,24.48
5326,2011-03-21 00:00:00,16.49,19.37,156.3,25.01
5327,2011-03-22 00:00:00,16.39,19.15,156.61,24.98
5328,2011-03-23 00:00:00,16.88,19.19,158.13,25.21
5329,2011-03-24 00:00:00,17.04,19.43,158.64,25.48
5330,2011-03-25 00:00:00,17.02,19.4,160.76,25.29
5331,2011-03-28 00:00:00,17.17,19.4,159.96,25.09
5332,2011-03-29 00:00:00,17.42,19.51,161.45,25.17
5333,2011-03-30 00:00:00,17.57,19.76,162.17,25.28
5334,2011-03-31 00:00:00,17.59,19.7,161.64,25.07
5335,2011-04-01 00:00:00,17.4,19.98,162.83,25.16
5336,2011-04-04 00:00:00,17.49,20.17,162.81,25.22
5337,2011-04-05 00:00:00,17.98,19.97,162.55,25.45
5338,2011-04-06 00:00:00,18.06,20.19,162.6,25.82
5339,2011-04-07 00:00:00,18.05,19.99,162.94,25.87
5340,2011-04-08 00:00:00,17.85,19.84,162.61,25.74
5341,2011-04-11 00:00:00,17.7,19.83,162.51,25.65
5342,2011-04-12 00:00:00,16.64,19.66,161.82,25.31
5343,2011-04-13 00:00:00,16.49,19.59,162.51,25.3
5344,2011-04-14 00:00:00,16.49,19.65,163.52,25.1
5345,2011-04-15 00:00:00,16.46,19.69,164.75,25.05
5346,2011-04-18 00:00:00,16.07,19.63,164.48,24.76
5347,2011-04-19 00:00:00,16.38,19.91,163.95,24.83
5348,2011-04-20 00:00:00,16.58,20.04,163.31,25.43
5349,2011-04-21 00:00:00,16.9,19.6,166.8,25.19
5350,2011-04-25 00:00:00,16.82,19.54,166.2,25.28
5351,2011-04-26 00:00:00,16.96,19.75,167.01,25.86
5352,2011-04-27 00:00:00,17.11,20.29,168.88,26.04
5353,2011-04-28 00:00:00,17.02,20.24,169.28,26.37
5354,2011-04-29 00:00:00,16.93,20.09,169.08,25.59
5355,2011-05-02 00:00:00,17.15,20.12,170.64,25.33
5356,2011-05-03 00:00:00,17.6,20.28,171.35,25.48
5357,2011-05-04 00:00:00,17.4,19.91,169.12,25.73
5358,2011-05-05 00:00:00,16.94,19.55,166.98,25.46
5359,2011-05-06 00:00:00,17.08,19.66,168.16,25.54
5360,2011-05-09 00:00:00,17.46,19.72,168.37,25.5
5361,2011-05-10 00:00:00,17.45,19.94,169.64,25.34
5362,2011-05-11 00:00:00,16.98,19.74,168.77,25.04
5363,2011-05-12 00:00:00,17.11,19.79,171.49,25.0
5364,2011-05-13 00:00:00,17.06,19.54,169.18,24.71
5365,2011-05-16 00:00:00,16.88,19.41,168.13,24.26
5366,2011-05-17 00:00:00,16.42,19.25,169.76,24.37
5367,2011-05-18 00:00:00,16.65,19.41,169.7,24.54
5368,2011-05-19 00:00:00,16.63,19.61,169.85,24.56
5369,2011-05-20 00:00:00,16.23,19.28,169.42,24.34
5370,2011-05-23 00:00:00,15.95,19.05,167.53,24.02
5371,2011-05-24 00:00:00,16.08,18.76,167.26,24.0
5372,2011-05-25 00:00:00,16.3,18.88,167.02,24.04
5373,2011-05-26 00:00:00,16.34,19.08,166.46,24.52
5374,2011-05-27 00:00:00,16.45,19.1,166.77,24.6
5375,2011-05-31 00:00:00,16.77,19.29,168.2,24.85
5376,2011-06-01 00:00:00,16.06,18.79,165.84,24.28
5377,2011-06-02 00:00:00,16.17,18.75,165.37,24.07
5378,2011-06-03 00:00:00,15.89,18.49,164.33,23.76
5379,2011-06-06 00:00:00,15.58,18.14,164.04,23.86
5380,2011-06-07 00:00:00,15.66,18.16,162.98,23.91
5381,2011-06-08 00:00:00,15.38,18.18,163.63,23.79
5382,2011-06-09 00:00:00,15.47,18.25,164.13,23.81
5383,2011-06-10 00:00:00,15.25,18.0,162.47,23.56
5384,2011-06-13 00:00:00,15.07,18.07,162.46,23.89
5385,2011-06-14 00:00:00,15.38,18.27,163.41,24.07
5386,2011-06-15 00:00:00,14.93,18.07,161.63,23.59
5387,2011-06-16 00:00:00,14.76,18.26,161.96,23.85
5388,2011-06-17 00:00:00,14.69,18.31,163.73,24.11
5389,2011-06-20 00:00:00,14.75,18.3,164.3,24.32
5390,2011-06-21 00:00:00,15.34,18.63,165.5,24.6
5391,2011-06-22 00:00:00,15.26,18.38,164.96,24.5
5392,2011-06-23 00:00:00,15.25,18.21,165.4,24.48
5393,2011-06-24 00:00:00,15.2,17.8,164.35,24.15
5394,2011-06-27 00:00:00,15.25,18.11,166.89,25.04
5395,2011-06-28 00:00:00,15.62,18.26,169.27,25.64
5396,2011-06-29 00:00:00,15.79,18.38,169.8,25.46
5397,2011-06-30 00:00:00,15.83,18.68,170.81,25.84
5398,2011-07-01 00:00:00,16.28,19.02,173.78,25.86
5399,2011-07-05 00:00:00,16.36,18.86,174.67,25.87
5400,2011-07-06 00:00:00,16.21,18.87,176.94,26.16
5401,2011-07-07 00:00:00,16.46,19.12,175.71,26.6
5402,2011-07-08 00:00:00,16.35,18.81,175.72,26.75
5403,2011-07-11 00:00:00,15.88,18.45,174.23,26.46
5404,2011-07-12 00:00:00,15.68,18.21,173.3,26.37
5405,2011-07-13 00:00:00,15.82,18.33,173.56,26.46
5406,2011-07-14 00:00:00,15.43,18.35,173.47,26.3
5407,2011-07-15 00:00:00,15.45,18.24,174.78,26.61
5408,2011-07-18 00:00:00,15.14,18.12,174.52,26.42
5409,2011-07-19 00:00:00,15.41,18.4,184.41,27.37
